date,product,category,quantity,unit_price,revenue
2024-03-17,USB Hub,Accessories,5,606.44,3032.21
2024-03-17,Wireless Mouse,Electronics,1,120.77,120.77
2024-03-17,Office Chair,Furniture,5,885.18,4425.9
2024-03-17,Headset Wireless,Accessories,3,879.9,2639.69
2024-03-17,Keyboard Mechanical,Accessories,1,1156.9,1156.9
2024-03-17,Standing Desk,Accessories,5,943.92,4719.59
2024-03-17,Headset Wireless,Furniture,2,65.67,131.33
2024-03-17,Wireless Mouse,Furniture,1,1140.61,1140.61
2024-03-17,Office Chair,Accessories,2,671.31,1342.61
2024-03-17,Office Chair,Electronics,4,997.42,3989.67
2024-03-18,Standing Desk,Accessories,3,688.65,2065.96
2024-03-18,Keyboard Mechanical,Electronics,3,696.99,2090.98
2024-03-18,Laptop Pro,Accessories,4,1009.98,4039.92
2024-03-18,Standing Desk,Electronics,5,282.17,1410.85
2024-03-18,USB Hub,Furniture,2,872.94,1745.88
2024-03-18,Webcam HD,Furniture,4,1190.13,4760.52
2024-03-18,Office Chair,Electronics,1,1123.42,1123.42
2024-03-18,Laptop Pro,Electronics,5,34.25,171.26
2024-03-18,USB Hub,Furniture,1,775.73,775.73
2024-03-18,Laptop Pro,Furniture,3,64.32,192.95
2024-03-18,Office Chair,Furniture,2,427.22,854.43
2024-03-18,Wireless Mouse,Electronics,1,949.64,949.64
2024-03-18,Wireless Mouse,Electronics,1,949.19,949.19
2024-03-18,Wireless Mouse,Furniture,4,986.5,3946.02
2024-03-18,Keyboard Mechanical,Electronics,4,119.02,476.1
2024-03-18,Desk Lamp,Accessories,3,215.28,645.83
2024-03-18,Keyboard Mechanical,Electronics,4,337.86,1351.43
2024-03-18,Desk Lamp,Accessories,1,164.5,164.5
2024-03-18,Standing Desk,Furniture,4,929.91,3719.64
2024-03-18,Keyboard Mechanical,Accessories,2,250.76,501.53
2024-03-18,Office Chair,Furniture,5,1004.09,5020.45
2024-03-18,Monitor 4K,Accessories,3,1191.66,3574.98
2024-03-18,Desk Lamp,Accessories,5,977.97,4889.86
2024-03-18,Office Chair,Furniture,2,584.04,1168.08
2024-03-18,Keyboard Mechanical,Accessories,1,66.53,66.53
2024-03-18,Keyboard Mechanical,Electronics,2,138.66,277.33
2024-03-19,Monitor 4K,Accessories,5,277.45,1387.27
2024-03-19,Headset Wireless,Electronics,4,808.57,3234.27
2024-03-19,Headset Wireless,Furniture,4,848.8,3395.21
2024-03-19,Keyboard Mechanical,Electronics,2,1109.91,2219.81
2024-03-19,Headset Wireless,Accessories,5,519.41,2597.05
2024-03-19,USB Hub,Electronics,3,597.23,1791.69
2024-03-19,Headset Wireless,Furniture,1,1070.2,1070.2
2024-03-19,USB Hub,Accessories,1,806.97,806.97
2024-03-19,Webcam HD,Electronics,1,915.45,915.45
2024-03-19,Standing Desk,Accessories,3,584.06,1752.17
2024-03-19,Wireless Mouse,Accessories,1,1032.83,1032.83
2024-03-19,Wireless Mouse,Accessories,1,558.17,558.17
2024-03-19,Laptop Pro,Accessories,2,495.44,990.89
2024-03-19,Wireless Mouse,Furniture,2,903.19,1806.38
2024-03-19,Monitor 4K,Electronics,3,263.98,791.93
2024-03-19,Desk Lamp,Accessories,3,147.94,443.82
2024-03-19,Keyboard Mechanical,Accessories,1,1059.4,1059.4
2024-03-19,Standing Desk,Accessories,1,956.14,956.14
2024-03-19,USB Hub,Accessories,1,312.56,312.56
2024-03-19,Webcam HD,Electronics,2,1136.47,2272.93
2024-03-19,Laptop Pro,Furniture,5,640.48,3202.4
2024-03-19,Webcam HD,Furniture,3,779.64,2338.92
2024-03-19,Wireless Mouse,Furniture,3,775.32,2325.97
2024-03-19,Standing Desk,Furniture,5,485.06,2425.31
2024-03-19,Standing Desk,Furniture,3,579.44,1738.33
2024-03-19,Headset Wireless,Electronics,3,791.4,2374.19
2024-03-19,Wireless Mouse,Furniture,3,794.9,2384.71
2024-03-19,Wireless Mouse,Furniture,4,863.98,3455.92
2024-03-19,Headset Wireless,Electronics,5,779.66,3898.29
2024-03-19,Webcam HD,Electronics,5,593.15,2965.76
2024-03-19,Monitor 4K,Electronics,2,458.95,917.9
2024-03-19,Laptop Pro,Furniture,3,809.53,2428.6
2024-03-19,Keyboard Mechanical,Accessories,3,853.5,2560.5
2024-03-19,Laptop Pro,Electronics,2,443.5,887.01
2024-03-19,Monitor 4K,Electronics,1,633.2,633.2
2024-03-19,Webcam HD,Accessories,2,317.24,634.48
2024-03-19,Standing Desk,Furniture,2,436.95,873.89
2024-03-19,Monitor 4K,Accessories,1,1007.39,1007.39
2024-03-19,Wireless Mouse,Accessories,5,31.34,156.69
2024-03-19,Webcam HD,Furniture,4,494.85,1979.39
2024-03-19,Laptop Pro,Accessories,1,1148.01,1148.01
2024-03-19,Desk Lamp,Furniture,5,203.08,1015.39
2024-03-19,Monitor 4K,Furniture,5,936.34,4681.69
2024-03-20,USB Hub,Electronics,1,786.94,786.94
2024-03-20,Keyboard Mechanical,Furniture,3,120.37,361.12
2024-03-20,Keyboard Mechanical,Accessories,5,1034.81,5174.06
2024-03-20,Keyboard Mechanical,Electronics,3,1178.75,3536.26
2024-03-20,Monitor 4K,Furniture,2,370.96,741.92
2024-03-20,Monitor 4K,Furniture,1,946.09,946.09
2024-03-20,Wireless Mouse,Accessories,1,113.3,113.3
2024-03-20,USB Hub,Electronics,1,909.0,909.0
2024-03-20,Webcam HD,Accessories,1,763.77,763.77
2024-03-20,Standing Desk,Furniture,4,758.54,3034.16
2024-03-20,USB Hub,Electronics,4,219.8,879.19
2024-03-20,Wireless Mouse,Furniture,5,538.38,2691.9
2024-03-20,Keyboard Mechanical,Electronics,1,638.09,638.09
2024-03-20,Office Chair,Furniture,1,338.39,338.39
2024-03-20,Headset Wireless,Electronics,1,1191.26,1191.26
2024-03-20,Standing Desk,Accessories,2,432.39,864.79
2024-03-20,Office Chair,Accessories,1,441.5,441.5
2024-03-20,Laptop Pro,Electronics,1,347.72,347.72
2024-03-20,Office Chair,Electronics,2,420.13,840.25
2024-03-20,Standing Desk,Furniture,2,1054.67,2109.35
2024-03-20,Standing Desk,Furniture,5,580.66,2903.29
2024-03-20,Webcam HD,Furniture,2,696.21,1392.42
2024-03-20,Webcam HD,Furniture,1,926.05,926.05
2024-03-20,Standing Desk,Electronics,2,114.88,229.76
2024-03-20,Laptop Pro,Electronics,4,195.94,783.77
2024-03-20,Laptop Pro,Electronics,3,156.31,468.93
2024-03-20,Standing Desk,Furniture,3,960.64,2881.91
2024-03-20,Keyboard Mechanical,Accessories,4,931.77,3727.1
2024-03-20,USB Hub,Electronics,1,163.42,163.42
2024-03-20,Wireless Mouse,Electronics,2,891.29,1782.59
2024-03-20,Webcam HD,Furniture,1,667.71,667.71
2024-03-20,Webcam HD,Accessories,5,1173.69,5868.43
2024-03-20,Keyboard Mechanical,Furniture,2,939.69,1879.39
2024-03-20,Desk Lamp,Furniture,2,229.38,458.75
2024-03-20,Headset Wireless,Accessories,1,636.2,636.2
2024-03-20,Webcam HD,Accessories,1,1007.4,1007.4
2024-03-20,Desk Lamp,Furniture,1,198.74,198.74
2024-03-21,Desk Lamp,Electronics,1,522.6,522.6
2024-03-21,Laptop Pro,Furniture,2,701.67,1403.34
2024-03-21,USB Hub,Furniture,2,761.23,1522.47
2024-03-21,Webcam HD,Accessories,4,164.58,658.32
2024-03-21,Keyboard Mechanical,Accessories,5,180.07,900.34
2024-03-21,Keyboard Mechanical,Accessories,4,969.22,3876.87
2024-03-21,Standing Desk,Furniture,3,607.43,1822.3
2024-03-21,Desk Lamp,Furniture,4,683.38,2733.5
2024-03-21,Webcam HD,Furniture,4,369.14,1476.56
2024-03-21,Office Chair,Accessories,4,335.58,1342.32
2024-03-21,Wireless Mouse,Electronics,1,1165.79,1165.79
2024-03-21,Office Chair,Accessories,1,408.38,408.38
2024-03-21,Webcam HD,Electronics,3,41.75,125.24
2024-03-21,USB Hub,Electronics,3,238.62,715.86
2024-03-21,Office Chair,Accessories,2,791.1,1582.19
2024-03-22,Webcam HD,Accessories,4,867.94,3471.77
2024-03-22,Headset Wireless,Accessories,1,813.25,813.25
2024-03-22,Standing Desk,Accessories,5,595.42,2977.11
2024-03-22,Laptop Pro,Accessories,3,630.9,1892.69
2024-03-22,USB Hub,Electronics,4,884.08,3536.31
2024-03-22,Keyboard Mechanical,Furniture,4,1047.52,4190.08
2024-03-22,Webcam HD,Furniture,4,902.38,3609.52
2024-03-22,Laptop Pro,Accessories,4,972.76,3891.04
2024-03-22,Headset Wireless,Furniture,5,297.87,1489.36
2024-03-22,USB Hub,Furniture,4,902.54,3610.17
2024-03-22,Laptop Pro,Electronics,1,147.2,147.2
2024-03-22,Desk Lamp,Furniture,1,271.12,271.12
2024-03-22,Standing Desk,Furniture,3,105.47,316.4
2024-03-22,Monitor 4K,Accessories,4,816.22,3264.86
2024-03-22,Monitor 4K,Furniture,1,345.1,345.1
2024-03-22,Laptop Pro,Electronics,1,246.19,246.19
2024-03-22,Laptop Pro,Furniture,1,980.04,980.04
2024-03-22,USB Hub,Electronics,2,1134.14,2268.27
2024-03-22,Monitor 4K,Accessories,3,935.55,2806.64
2024-03-22,Laptop Pro,Furniture,2,348.57,697.15
2024-03-22,Laptop Pro,Electronics,2,755.65,1511.3
2024-03-22,Standing Desk,Accessories,4,812.14,3248.54
2024-03-22,Desk Lamp,Furniture,1,993.08,993.08
2024-03-22,Laptop Pro,Electronics,3,570.5,1711.5
2024-03-22,USB Hub,Furniture,4,185.08,740.34
2024-03-22,Standing Desk,Furniture,1,492.86,492.86
2024-03-22,USB Hub,Electronics,4,746.32,2985.3
2024-03-22,Headset Wireless,Accessories,5,1033.06,5165.31
2024-03-23,Laptop Pro,Accessories,4,173.28,693.11
2024-03-23,Monitor 4K,Accessories,1,116.92,116.92
2024-03-23,Webcam HD,Electronics,3,568.58,1705.75
2024-03-23,Office Chair,Accessories,3,1183.76,3551.29
2024-03-23,Laptop Pro,Furniture,5,597.6,2987.98
2024-03-23,Headset Wireless,Electronics,2,1095.35,2190.69
2024-03-23,Monitor 4K,Accessories,2,391.26,782.51
2024-03-23,Desk Lamp,Electronics,1,76.9,76.9
2024-03-23,Laptop Pro,Electronics,4,175.4,701.58
2024-03-23,Standing Desk,Accessories,5,764.28,3821.42
2024-03-23,Webcam HD,Accessories,2,1016.66,2033.32
2024-03-23,Webcam HD,Furniture,4,488.24,1952.95
2024-03-23,Laptop Pro,Accessories,4,900.34,3601.37
2024-03-23,USB Hub,Electronics,3,260.04,780.11
2024-03-23,Headset Wireless,Furniture,1,154.88,154.88
2024-03-23,Desk Lamp,Accessories,1,498.43,498.43
2024-03-23,Office Chair,Furniture,5,54.8,274.02
2024-03-23,Office Chair,Electronics,5,203.06,1015.29
2024-03-24,Standing Desk,Accessories,3,773.75,2321.24
2024-03-24,Laptop Pro,Accessories,2,873.38,1746.75
2024-03-24,Webcam HD,Electronics,2,908.25,1816.5
2024-03-24,Standing Desk,Electronics,3,379.87,1139.61
2024-03-24,Office Chair,Electronics,5,886.2,4431.0
2024-03-24,Monitor 4K,Electronics,5,388.5,1942.5
2024-03-24,Webcam HD,Electronics,3,942.93,2828.78
2024-03-24,Laptop Pro,Electronics,5,1198.71,5993.54
2024-03-24,Monitor 4K,Furniture,2,306.15,612.3
2024-03-24,Laptop Pro,Accessories,2,417.22,834.44
2024-03-24,Standing Desk,Accessories,5,1029.55,5147.75
2024-03-24,Office Chair,Accessories,1,126.0,126.0
2024-03-24,Headset Wireless,Furniture,1,230.0,230.0
2024-03-24,Standing Desk,Accessories,3,473.72,1421.17
2024-03-24,Laptop Pro,Accessories,1,533.11,533.11
2024-03-24,Monitor 4K,Furniture,4,141.57,566.3
2024-03-24,Office Chair,Electronics,1,502.06,502.06
2024-03-24,USB Hub,Electronics,1,816.76,816.76
2024-03-24,Webcam HD,Accessories,4,127.05,508.19
2024-03-25,Headset Wireless,Furniture,2,850.31,1700.62
2024-03-25,Desk Lamp,Furniture,5,231.4,1156.98
2024-03-25,Office Chair,Electronics,2,706.26,1412.52
2024-03-25,Webcam HD,Accessories,4,166.79,667.16
2024-03-25,Webcam HD,Furniture,5,708.76,3543.8
2024-03-25,USB Hub,Electronics,4,1127.78,4511.1
2024-03-25,Laptop Pro,Electronics,3,438.0,1313.99
2024-03-25,Desk Lamp,Electronics,3,748.64,2245.91
2024-03-25,USB Hub,Accessories,3,807.95,2423.84
2024-03-25,Webcam HD,Accessories,4,359.36,1437.42
2024-03-25,Office Chair,Accessories,3,87.81,263.44
2024-03-25,Standing Desk,Accessories,3,510.08,1530.24
2024-03-25,USB Hub,Accessories,5,139.56,697.79
2024-03-25,Office Chair,Furniture,3,685.35,2056.05
2024-03-25,Headset Wireless,Furniture,3,550.31,1650.94
2024-03-25,Laptop Pro,Furniture,2,526.42,1052.85
2024-03-25,Office Chair,Electronics,2,547.37,1094.74
2024-03-25,Standing Desk,Electronics,2,144.15,288.29
2024-03-25,Laptop Pro,Furniture,3,93.09,279.28
2024-03-25,Desk Lamp,Furniture,1,414.97,414.97
2024-03-25,Webcam HD,Accessories,3,940.64,2821.92
2024-03-25,Laptop Pro,Electronics,3,378.91,1136.73
2024-03-25,Monitor 4K,Electronics,3,419.41,1258.22
2024-03-25,Keyboard Mechanical,Electronics,2,1165.02,2330.04
2024-03-25,Webcam HD,Electronics,3,614.82,1844.46
2024-03-25,Headset Wireless,Furniture,3,270.53,811.59
2024-03-25,Office Chair,Accessories,5,403.81,2019.04
2024-03-25,Keyboard Mechanical,Accessories,3,610.18,1830.54
2024-03-25,Desk Lamp,Accessories,5,1125.59,5627.95
2024-03-25,Webcam HD,Accessories,5,666.08,3330.41
2024-03-25,Wireless Mouse,Accessories,5,613.0,3065.02
2024-03-25,Standing Desk,Electronics,2,1013.98,2027.95
2024-03-25,Monitor 4K,Electronics,3,138.97,416.92
2024-03-25,USB Hub,Accessories,5,812.05,4060.23
2024-03-25,Laptop Pro,Furniture,5,1152.17,5760.84
2024-03-25,Monitor 4K,Electronics,2,327.18,654.36
2024-03-25,Wireless Mouse,Accessories,4,84.48,337.94
2024-03-26,Monitor 4K,Accessories,5,562.84,2814.18
2024-03-26,Monitor 4K,Furniture,3,601.92,1805.75
2024-03-26,Wireless Mouse,Accessories,5,807.05,4035.24
2024-03-26,Desk Lamp,Furniture,5,914.4,4572.01
2024-03-26,Monitor 4K,Furniture,3,64.41,193.24
2024-03-26,USB Hub,Accessories,1,374.76,374.76
2024-03-26,USB Hub,Electronics,3,135.01,405.03
2024-03-26,Webcam HD,Accessories,5,969.49,4847.47
2024-03-26,Office Chair,Furniture,5,54.59,272.94
2024-03-26,Headset Wireless,Furniture,3,820.84,2462.51
2024-03-26,Laptop Pro,Furniture,5,216.27,1081.37
2024-03-26,Keyboard Mechanical,Electronics,3,406.58,1219.75
2024-03-26,Wireless Mouse,Electronics,5,859.77,4298.83
2024-03-26,Office Chair,Furniture,3,698.62,2095.86
2024-03-26,Webcam HD,Furniture,5,729.81,3649.06
2024-03-26,Laptop Pro,Accessories,1,675.18,675.18
2024-03-26,USB Hub,Furniture,3,961.85,2885.54
2024-03-26,Wireless Mouse,Electronics,3,334.81,1004.44
2024-03-26,Laptop Pro,Accessories,4,298.44,1193.77
2024-03-26,Keyboard Mechanical,Furniture,2,807.82,1615.63
2024-03-26,Office Chair,Furniture,1,389.62,389.62
2024-03-26,Standing Desk,Accessories,2,1022.65,2045.3
2024-03-26,Laptop Pro,Accessories,5,372.41,1862.04
2024-03-26,Monitor 4K,Furniture,1,960.86,960.86
2024-03-26,USB Hub,Furniture,4,626.29,2505.18
2024-03-26,Standing Desk,Electronics,5,1199.35,5996.77
2024-03-26,Wireless Mouse,Furniture,2,186.0,372.0
2024-03-26,Keyboard Mechanical,Furniture,5,997.64,4988.19
2024-03-26,Keyboard Mechanical,Furniture,2,418.07,836.14
2024-03-26,Office Chair,Electronics,5,529.6,2648.02
2024-03-26,Keyboard Mechanical,Accessories,5,797.26,3986.29
2024-03-26,Webcam HD,Electronics,1,1133.19,1133.19
2024-03-27,Headset Wireless,Furniture,5,282.52,1412.61
2024-03-27,Monitor 4K,Furniture,4,372.7,1490.81
2024-03-27,Office Chair,Furniture,4,298.43,1193.73
2024-03-27,Wireless Mouse,Furniture,2,543.31,1086.61
2024-03-27,Headset Wireless,Electronics,4,670.88,2683.53
2024-03-27,Desk Lamp,Electronics,4,969.73,3878.9
2024-03-27,Laptop Pro,Accessories,5,216.94,1084.69
2024-03-27,Webcam HD,Accessories,5,829.97,4149.87
2024-03-27,Keyboard Mechanical,Electronics,4,655.82,2623.29
2024-03-27,Keyboard Mechanical,Electronics,4,1199.08,4796.33
2024-03-27,Headset Wireless,Accessories,5,1171.36,5856.82
2024-03-27,Headset Wireless,Electronics,3,814.71,2444.12
2024-03-27,Keyboard Mechanical,Furniture,1,978.33,978.33
2024-03-27,USB Hub,Electronics,2,1067.08,2134.17
2024-03-27,Office Chair,Furniture,3,725.3,2175.91
2024-03-27,Desk Lamp,Furniture,2,937.01,1874.02
2024-03-27,Desk Lamp,Furniture,5,94.09,470.43
2024-03-27,USB Hub,Electronics,2,301.31,602.62
2024-03-27,Office Chair,Electronics,2,206.77,413.54
2024-03-27,Webcam HD,Furniture,1,1191.95,1191.95
2024-03-27,USB Hub,Accessories,1,442.38,442.38
2024-03-27,Headset Wireless,Furniture,3,652.62,1957.85
2024-03-27,Laptop Pro,Furniture,2,1052.65,2105.3
2024-03-27,Webcam HD,Furniture,4,137.78,551.12
2024-03-27,Headset Wireless,Accessories,1,227.93,227.93
2024-03-27,Office Chair,Electronics,2,490.55,981.1
2024-03-27,Wireless Mouse,Electronics,5,796.69,3983.45
2024-03-27,USB Hub,Electronics,1,151.12,151.12
2024-03-27,Headset Wireless,Furniture,2,325.8,651.6
2024-03-27,Desk Lamp,Furniture,4,705.27,2821.07
2024-03-27,Wireless Mouse,Electronics,5,476.7,2383.48
2024-03-27,Monitor 4K,Furniture,4,1178.05,4712.18
2024-03-27,Headset Wireless,Electronics,3,1040.64,3121.91
2024-03-28,USB Hub,Furniture,5,1009.57,5047.84
2024-03-28,Office Chair,Accessories,1,996.54,996.54
2024-03-28,Headset Wireless,Accessories,5,248.6,1242.98
2024-03-28,Headset Wireless,Electronics,1,935.2,935.2
2024-03-28,Office Chair,Furniture,2,170.59,341.19
2024-03-28,Desk Lamp,Furniture,4,371.17,1484.69
2024-03-28,Laptop Pro,Electronics,3,90.86,272.59
2024-03-28,USB Hub,Accessories,3,631.22,1893.65
2024-03-28,Monitor 4K,Furniture,4,1031.68,4126.73
2024-03-28,Desk Lamp,Accessories,1,454.06,454.06
2024-03-28,Standing Desk,Electronics,3,32.79,98.36
2024-03-28,USB Hub,Furniture,1,1177.87,1177.87
2024-03-28,Headset Wireless,Electronics,5,446.27,2231.33
2024-03-28,Desk Lamp,Accessories,2,200.41,400.83
2024-03-28,USB Hub,Furniture,1,1151.61,1151.61
2024-03-28,Webcam HD,Electronics,4,915.16,3660.64
2024-03-28,Office Chair,Accessories,1,973.6,973.6
2024-03-28,Laptop Pro,Electronics,2,276.9,553.79
2024-03-28,Wireless Mouse,Accessories,1,286.02,286.02
2024-03-28,USB Hub,Electronics,5,634.06,3170.31
2024-03-28,Headset Wireless,Accessories,2,389.61,779.22
2024-03-28,Monitor 4K,Electronics,1,943.1,943.1
2024-03-28,Desk Lamp,Electronics,4,1061.77,4247.08
2024-03-28,Office Chair,Electronics,3,95.08,285.24
2024-03-28,Office Chair,Furniture,5,738.57,3692.83
2024-03-29,Laptop Pro,Electronics,1,1148.18,1148.18
2024-03-29,Webcam HD,Accessories,2,1085.4,2170.81
2024-03-29,Wireless Mouse,Furniture,5,358.19,1790.93
2024-03-29,Wireless Mouse,Furniture,2,531.82,1063.63
2024-03-29,Desk Lamp,Furniture,1,501.06,501.06
2024-03-29,Desk Lamp,Furniture,5,803.57,4017.87
2024-03-29,USB Hub,Accessories,2,1062.6,2125.2
2024-03-29,USB Hub,Furniture,3,204.28,612.83
2024-03-29,Webcam HD,Accessories,2,755.24,1510.48
2024-03-29,Standing Desk,Accessories,3,254.05,762.14
2024-03-29,Desk Lamp,Accessories,2,150.48,300.96
2024-03-29,Desk Lamp,Furniture,4,274.24,1096.98
2024-03-29,Office Chair,Furniture,1,191.18,191.18
2024-03-29,Office Chair,Electronics,2,1088.63,2177.27
2024-03-29,Office Chair,Accessories,1,224.87,224.87
2024-03-29,Monitor 4K,Accessories,4,1052.22,4208.89
2024-03-29,Office Chair,Electronics,4,342.94,1371.75
2024-03-29,Headset Wireless,Electronics,5,238.88,1194.42
2024-03-29,USB Hub,Furniture,3,1132.97,3398.92
2024-03-29,Monitor 4K,Furniture,3,734.88,2204.65
2024-03-29,Keyboard Mechanical,Furniture,5,957.68,4788.41
2024-03-29,Webcam HD,Electronics,3,141.53,424.58
2024-03-29,Laptop Pro,Electronics,3,246.01,738.04
2024-03-29,Laptop Pro,Accessories,2,1030.52,2061.04
2024-03-29,Keyboard Mechanical,Electronics,5,884.0,4420.0
2024-03-30,Wireless Mouse,Accessories,1,128.08,128.08
2024-03-30,USB Hub,Electronics,2,1129.88,2259.76
2024-03-30,Desk Lamp,Furniture,5,943.71,4718.56
2024-03-30,Monitor 4K,Furniture,2,791.45,1582.89
2024-03-30,USB Hub,Furniture,5,697.95,3489.74
2024-03-30,Keyboard Mechanical,Furniture,4,205.21,820.85
2024-03-30,Webcam HD,Accessories,4,782.38,3129.52
2024-03-30,Monitor 4K,Accessories,2,427.05,854.11
2024-03-30,Office Chair,Furniture,1,589.96,589.96
2024-03-30,Wireless Mouse,Electronics,5,744.02,3720.09
2024-03-30,Office Chair,Electronics,2,500.73,1001.46
2024-03-30,Keyboard Mechanical,Accessories,3,334.13,1002.38
2024-03-30,Office Chair,Furniture,4,767.95,3071.8
2024-03-30,USB Hub,Electronics,5,651.32,3256.59
2024-03-30,Laptop Pro,Electronics,4,224.13,896.51
2024-03-30,Wireless Mouse,Furniture,1,904.85,904.85
